147.748	53.4048	-154.063	
138.313	31.0037	-140.164	
127.582	14.4915	-125.163	
116.273	2.93165	-110.359	
104.939	-4.67917	-96.5339	
93.9773	-9.27065	-84.0775	
83.6525	-11.6337	-73.1151	
74.1239	-12.4041	-63.6088	
65.4711	-12.0729	-55.4315	
57.7167	-11.0085	-48.4169	
50.8442	-9.48128	-42.3898	
44.8116	-7.68613	-37.1835	
39.5619	-5.76157	-32.6482	
35.0295	-3.80483	-28.6543	
31.1461	-1.88335	-25.0925	
27.8431	-0.0433808	-21.8722	
25.0545	1.68375	-18.9196	
22.7174	3.27706	-16.1753	
20.7734	4.72262	-13.5922	
19.1683	6.01124	-11.1335	
17.8526	7.1368	-8.77103	
16.781	8.09513	-6.48386	
15.9124	8.88321	-4.25734	
15.2095	9.49869	-2.08212	
14.6384	9.93957	0.0465199	
14.1685	10.2041	2.1292	
13.7721	10.2909	4.1629	
13.424	10.1989	6.14128	
13.1015	9.92753	8.05499	
12.7841	9.47722	9.89199	
12.4534	8.84956	11.6378	
12.093	8.04766	13.2759	
11.6885	7.07661	14.7881	
11.2273	5.94379	16.1547	
10.6989	4.65923	17.3555	
10.095	3.23594	18.37	
9.40907	1.69009	19.1782	
8.63717	0.0411137	19.7613	
7.77756	-1.68828	20.1024	
6.83098	-3.47232	20.1876	
5.80065	-5.28249	20.0061	
4.69234	-7.08809	19.5518	
3.51429	-8.85685	18.8231	
2.27718	-10.5558	17.8239	
0.993876	-12.1524	16.5636	
-0.320749	-13.6151	15.0573	
-1.65018	-14.9148	13.3256	
-2.97664	-16.0259	11.3943	
-4.28156	-16.9267	9.29334	
-5.54608	-17.6008	7.0565	
-6.75156	-18.0372	4.72001	
-7.88012	-18.2305	2.32157	
-8.91515	-18.1812	-0.100853	
-9.84176	-17.8956	-2.51011	
-10.6471	-17.3847	-4.87092	
-11.3209	-16.6643	-7.15078	
-11.8552	-15.7533	-9.32066	
-12.2451	-14.6738	-11.3555	
-12.4879	-13.4492	-13.2344	
-12.5841	-12.1039	-14.941	
-12.536	-10.662	-16.4628	
-12.3486	-9.14707	-17.7916	
-12.0285	-7.581	-18.9225	
-11.5837	-5.98392	-19.8538	
-11.0237	-4.37373	-20.5863	
-10.3587	-2.76597	-21.1228	
-9.59947	-1.17383	-21.4679	
-8.75691	0.391788	-21.627	
-7.84204	1.92213	-21.6064	
-6.86562	3.41028	-21.4127	
-5.83803	4.85094	-21.0524	
-4.76913	6.24007	-20.532	
-3.66821	7.57457	-19.8578	
-2.54393	8.85198	-19.0356	
-1.40434	10.0701	-18.0706	
-0.256898	11.2268	-16.9679	
0.891475	12.3197	-15.732	
2.0343	13.3458	-14.3671	
3.16544	14.3014	-12.8774	
4.27904	15.182	-11.267	
5.36933	15.982	-9.54014	
6.4306	16.6946	-7.70143	
7.45701	17.3118	-5.75614	
8.44248	17.8242	-3.7104	
9.38066	18.2214	-1.57154	
10.2647	18.4916	0.651682	
11.0874	18.6221	2.94867	
11.8409	18.5994	5.30673	
12.5167	18.4092	7.7107	
13.106	18.0375	10.1427	
13.5991	17.4702	12.5818	
13.9862	16.6943	15.0039	
14.257	15.6983	17.3815	
14.4012	14.4731	19.6838	
14.4084	13.0126	21.8768	
14.2688	11.3148	23.9235	
13.9734	9.38257	25.7849	
13.5143	7.22449	27.4202	
12.8853	4.8557	28.7878	
12.0824	2.29844	29.8473	
11.104	-0.417605	30.5601	
9.95182	-3.25525	30.8916	
8.63111	-6.17014	30.8124	
7.15098	-9.11151	30.3008	
5.52474	-12.0234	29.3438	
3.76992	-14.8464	27.9388	
1.90828	-17.5196	26.0946	
-0.0345028	-19.9829	23.8318	
-2.02934	-22.1796	21.183	
-4.04437	-24.0592	18.1919	
-6.04585	-25.5791	14.9119	
-7.99918	-26.7072	11.4047	
-9.86998	-27.4228	7.73735	
-11.6253	-27.7178	3.97972	
-13.2345	-27.5965	0.201918	
-14.6707	-27.0751	-3.52856	
-15.9112	-26.1804	-7.14924	
-16.9381	-24.9477	-10.6046	
-17.739	-23.4193	-13.8476	
-18.3071	-21.6414	-16.8404	
-18.6405	-19.6622	-19.5547	
-18.7427	-17.5297	-21.9713	
-18.6214	-15.2897	-24.0798	
-18.2882	-12.9845	-25.877	
-17.7578	-10.6514	-27.366	
-17.0472	-8.32252	-28.5551	
-16.1747	-6.02406	-29.4557	
-15.1597	-3.77669	-30.0821	
-14.0214	-1.59564	-30.4497	
-12.7788	0.508706	-30.5741	
-11.45	2.5302	-30.4709	
-10.052	4.46621	-30.1546	
-8.60019	6.31688	-29.6386	
-7.10849	8.08442	-28.9347	
-5.5892	9.77239	-28.0529	
-4.05304	11.3851	-27.0017	
-2.50922	12.927	-25.7879	
-0.965604	14.4021	-24.4166	
0.571168	15.8138	-22.8916	
2.09543	17.1641	-21.2152	
3.6023	18.4536	-19.3889	
5.08744	19.6811	-17.4131	
6.5468	20.843	-15.2879	
7.97641	21.9336	-13.0128	
9.37214	22.9449	-10.5876	
10.7294	23.8657	-8.01233	
12.043	24.6824	-5.28799	
13.307	25.3784	-2.41692	
14.5141	25.9341	0.596622	
15.6561	26.3272	3.74586	
16.7232	26.5327	7.02079	
17.7042	26.5232	10.4074	
18.5861	26.2695	13.8871	
19.3544	25.741	17.4355	
19.9931	24.907	21.022	
20.4845	23.7374	24.6092	
20.8098	22.2044	28.1521	
20.9492	20.2839	31.5977	
20.8827	17.9579	34.8854	
20.5902	15.2161	37.9473	
20.0528	12.0586	40.7091	
19.2534	8.49789	43.092	
18.1778	4.56105	45.0147	
16.8162	0.291373	46.3967	
15.1637	-4.25062	47.1618	
13.2223	-8.98699	47.2426	
11.0013	-13.8234	46.5849	
8.51885	-18.6514	45.1521	
5.80182	-23.352	42.9296	
2.88644	-27.8006	39.9277	
-0.18227	-31.8729	36.1841	
-3.35133	-35.4516	31.7633	
-6.56136	-38.4331	26.7561	
-9.74853	-40.7337	21.2752	
-12.8471	-42.2951	15.4502	
-15.7919	-43.0871	9.42112	
-18.5214	-43.1097	3.33103	
-20.9802	-42.392	-2.68163	
-23.1214	-40.9893	-8.48966	
-24.9082	-38.9785	-13.9827	
-26.3152	-36.4523	-19.0713	
-27.3289	-33.5126	-23.6886	
-27.9473	-30.2643	-27.7912	
